in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12,in13,in14,in15,in16,in17,in18,in19,in20,in21,in22,outcome
1.21,5,51.39682897203602,138.13756648754827,136.876,-59.7747,5.91,4.83,9.02224,114.683,-60.2578,353.8,2,45.3989,136.852,2.95,3,353.771,44.8914,2.95,39.2111,36.2611,0.8378012445567495
1.18,5,851.7702002692968,137.97946281892877,136.879,-59.7732,6.13,5.01,9.18657,116.725,-60.2623,366.8,2,45.4029,136.852,3.06,3,366.805,44.8856,3.06,39.9284,36.8684,0.8226574040726398
1.16,5,982.6142360244412,216.7955521047319,316.882,-59.7717,6.35,5.19,9.35085,118.766,-60.2667,380.1,2,45.4069,136.852,3.17,3,380.07,44.8797,3.17,40.6455,37.4753,0.8047382521122992
0.69,3,213.74147523450665,116.05680864728599,316.898,-60.3593,7.76,6.35,10.3355,86.025,-60.2935,464.6,1,45.4306,136.852,3.87,2,464.556,45.3866,3.87,44.9476,41.0775,0.6987255908370424
0.68,3,741.5132641340606,113.63370941860533,316.899,-60.3615,7.84,6.42,10.3902,86.4627,-60.2949,469.5,1,45.4319,136.852,3.91,2,469.496,45.3874,3.91,45.1865,41.2763,0.6959868726419003
0.64,3,97.42690942785703,190.26091949638825,316.91,-60.3903,8.95,7.33,11.1004,92.1138,-60.3143,536.1,1,45.4483,136.852,4.47,2,536.062,45.3975,4.47,48.292,43.8219,0.5610539635338325
0.6,3,60.379356768680736,135.20533533046438,316.921,-60.4196,10.14,8.29,11.81,97.7326,-60.3336,607,1,45.4644,136.852,5.06,2,606.989,45.407,5.06,51.3964,46.3363,0.44144400939099154
0.58,3,899.0156326293945,136.27692004476063,316.926,-60.4311,10.61,8.68,12.0827,99.8798,-60.3411,635.4,1,45.4705,136.852,5.3,2,635.43,45.4103,5.3,52.5901,47.2899,0.3639798852511745
1.18,5,880.0996149007697,183.51407361553396,316.88,-59.7724,6.2,5.07,9.2413,117.412,-60.2638,371.2,2,45.4044,136.852,3.09,3,371.199,44.8838,3.09,40.1674,37.0773,0.8174611581580871
0.63,3,534.2476284571458,157.383208459557,316.912,-60.3948,9.13,7.47,11.2097,92.979,-60.3172,546.7,1,45.4509,136.852,4.56,2,546.695,45.3991,4.56,48.7697,44.2095,0.5873876441823425
0.6,3,978.6296201895457,110.98438474658413,316.92,-60.4149,9.95,8.14,11.7009,96.8775,-60.3306,595.8,1,45.4621,136.852,4.96,2,595.796,45.4058,4.96,50.9188,45.9588,0.47450314991111686
0.57,3,118.85517148440704,99.41430815633652,316.931,-60.445,11.2,9.16,12.4097,102.454,-60.35,670.4,1,45.4778,136.852,5.59,2,670.401,45.4143,5.59,54.0222,48.432,0.2611797288630469
1.4,5,9.334878140129149,114.29658333252561,136.857,-59.7893,4.43,3.63,7.81611,99.637,-60.2252,265.3,2,45.3687,136.852,2.21,3,265.35,44.9331,2.21,33.9491,31.739,0.9729614171999978
1.35,5,171.10408182814717,75.99205351029522,136.861,-59.7856,4.75,3.89,8.09042,103.066,-60.2326,284.3,2,45.3757,136.852,2.37,3,284.34,44.9239,2.37,35.1452,32.7753,0.9408941471935844
1.33,5,179.4291809136048,131.81765770121964,316.863,-59.7839,4.88,3.99,8.20015,104.441,-60.2356,292.1,2,45.3785,136.852,2.43,3,292.12,44.9202,2.43,35.6237,33.1938,0.9285911008992318
0.68,3,783.8530783674214,114.47376064751643,316.899,-60.3615,7.84,6.42,10.3902,86.4626,-60.2949,469.5,1,45.432,136.852,3.91,2,469.495,45.3876,3.91,45.1864,41.2763,0.695715311976981
0.68,3,951.4743432167452,86.04804505287795,316.9,-60.366,8.01,6.55,10.4997,87.3285,-60.2979,479.5,1,45.4345,136.852,4,2,479.461,45.389,4,45.6643,41.6642,0.6870446303211928
0.67,3,655.629452397814,140.87563220271932,316.903,-60.3724,8.26,6.76,10.6635,88.6423,-60.3023,494.6,1,45.4384,136.852,4.12,2,494.585,45.3916,4.12,46.381100000000004,42.2611,0.6741406838321257
0.54,3,181.65045668091625,169.0175146772924,316.94,-60.4683,12.2,9.99,12.9545,106.727,-60.3649,730.7,1,45.4897,136.852,6.09,2,730.744,45.4205,6.09,56.4086,50.3184,0.08666444539030595
1.42,5,933.2710995494854,96.26458700072175,316.855,-59.791,4.31,3.52,7.70647,98.2617,-60.2223,257.9,2,45.3659,136.852,2.15,3,257.94,44.9368,2.15,33.4705,31.3206,0.9843149641482145
1.39,5,261.2701079165563,145.37160485192834,136.858,-59.7884,4.49,3.68,7.87095,100.325,-60.2267,269.1,2,45.3702,136.852,2.24,3,269.095,44.9314,2.24,34.1884,31.9484,0.9669890085339384
1.28,5,391.4780360732693,153.84557109884648,316.868,-59.7798,5.28,4.32,8.52913,108.546,-60.2445,316.1,2,45.3869,136.852,2.63,3,316.08,44.909,2.63,37.0589,34.4288,0.8022826503550513
1.24,5,182.54322682879865,227.30046267745016,316.873,-59.7771,5.62,4.6,8.8031,111.953,-60.2519,336.8,2,45.3936,136.852,2.81,3,336.758,44.8993,2.81,38.2544,35.4444,0.8620683678048463
1.15,5,577.130065965699,188.63247408141928,136.883,-59.7708,6.42,5.25,9.40557,119.454,-60.2682,384.5,2,45.4085,136.852,3.2,3,384.543,44.8781,3.2,40.8847,37.6847,0.8001949073708501
0.75,3,991.069088304881,182.14314629974137,316.884,-60.327,6.57,5.38,9.51496,79.4452,-60.2711,393.6,1,45.4111,136.852,3.28,2,393.563,45.3738,3.28,41.3626,38.0826,0.706905152141381
0.73,3,879.878295494942,122.37685830153964,316.888,-60.3355,6.88,5.63,9.73397,81.2077,-60.2771,411.9,1,45.4164,136.852,3.43,2,411.93,45.3774,3.43,42.3188,38.8888,0.7080260621199838
0.71,3,625.1641625156626,167.90030013643144,316.892,-60.3463,7.27,5.95,10.0075,83.3977,-60.2845,435.5,1,45.4229,136.852,3.63,2,435.464,45.3817,3.63,43.5139,39.8839,0.7113541247368655
0.7,3,975.0323278813157,145.62166446049127,316.895,-60.3528,7.51,6.15,10.1715,84.7109,-60.289,449.9,1,45.4268,136.852,3.75,2,449.892,45.3842,3.75,44.2306,40.4804,0.70706308103871
0.66,3,635.2833243289497,196.28969550793008,316.905,-60.3769,8.43,6.9,10.7729,89.5077,-60.3053,504.8,1,45.4409,136.852,4.21,2,504.805,45.3931,4.21,46.8589,42.6488,0.6593300348021364
0.6,3,176.07818052941002,201.70343661039362,316.92,-60.4149,9.95,8.14,11.7009,96.8774,-60.3306,595.8,1,45.4623,136.852,4.96,2,595.799,45.4059,4.96,50.9188,45.9587,0.475622133927557
0.6,3,646.8151365322992,81.94025176906811,316.921,-60.4196,10.14,8.29,11.81,97.7325,-60.3336,607,1,45.4646,136.852,5.06,2,606.991,45.4071,5.06,51.3964,46.3362,0.3623100760562458
0.56,3,935.7649449144956,150.1419146569152,316.933,-60.4496,11.39,9.32,12.5187,103.309,-60.3529,682.3,1,45.4803,136.852,5.69,2,682.265,45.4156,5.69,54.4996,48.8095,0.2244439265746186
0.54,3,77.12413792405277,151.05372404397033,316.94,-60.4683,12.2,9.99,12.9545,106.727,-60.3649,730.7,1,45.4897,136.852,6.09,2,730.745,45.4206,6.09,56.4088,50.318600000000004,0.08710741668769174
1.38,5,983.49256649171,98.53862726769245,316.859,-59.7876,4.56,3.73,7.92579,101.013,-60.2282,272.9,2,45.3716,136.852,2.27,3,272.866,44.9296,2.27,34.4276,32.1575,0.9615057942571662
1.28,5,209.55269532999955,138.80986541619055,316.868,-59.7798,5.28,4.32,8.52913,108.546,-60.2444,316.1,2,45.3869,136.852,2.63,3,316.08,44.9091,2.63,37.0589,34.4288,0.8023365772956027
1.26,5,964.8529291816521,97.15182750123986,316.87,-59.7786,5.42,4.43,8.6388,109.911,-60.2474,324.3,2,45.3896,136.852,2.7,3,324.276,44.9052,2.7,37.5372,34.8371,0.8829169082144214
1.23,5,942.720476092305,150.30657555006877,316.874,-59.7762,5.69,4.66,8.85782,112.641,-60.2533,341,2,45.3951,136.852,2.84,3,340.969,44.8975,2.84,38.4936,35.6536,0.8562249986036775
1.21,5,585.5948472162709,138.65264845374202,316.876,-59.7747,5.91,4.83,9.02228,114.683,-60.2578,353.8,2,45.3991,136.852,2.95,3,353.773,44.8917,2.95,39.211,36.261,0.8385388880650052
1.19,5,188.98015285469592,135.46316834739648,316.878,-59.7735,6.05,4.95,9.13194,116.047,-60.2607,362.4,2,45.4018,136.852,3.02,3,362.44,44.8878,3.02,39.6892,36.6691,0.8265478476409854
0.75,3,603.6097595149186,69.11341984346731,316.885,-60.3292,6.65,5.44,9.56978,79.8832,-60.2726,398.1,1,45.4125,136.852,3.32,2,398.119,45.3747,3.32,41.6017,38.2816,0.7074694590550075
0.67,3,202.99627136811614,175.76000597933438,316.903,-60.3724,8.26,6.76,10.6635,88.6422,-60.3023,494.6,1,45.4385,136.852,4.12,2,494.584,45.3917,4.12,46.381100000000004,42.2611,0.6741926848105144
0.62,3,901.4170126246754,126.20209911841586,316.916,-60.4059,9.58,7.84,11.4826,95.1471,-60.3246,573.7,1,45.4573,136.852,4.78,2,573.716,45.403,4.78,49.9638,45.1836,0.5133363249945593
0.61,3,152.83909964654595,74.37137606152096,316.918,-60.4104,9.76,7.99,11.5917,96.0123,-60.3276,584.7,1,45.4598,136.852,4.87,2,584.703,45.4045,4.87,50.4414,45.5712,0.5021850040734102
0.6,3,380.75480030383915,150.5222487056586,316.922,-60.4219,10.23,8.37,11.8646,98.16,-60.335,612.6,1,45.4659,136.852,5.11,2,612.632,45.4078,5.11,51.6351,46.525,0.42713796244758984
0.57,3,186.49429667252116,93.1761408320786,316.93,-60.4402,11,9,12.3007,101.599,-60.347,658.6,1,45.4756,136.852,5.49,2,658.64,45.4132,5.49,53.5449,48.0547,0.2992848902490462
0.57,3,913.00254852254875,109.71546570831735,316.931,-60.4449,11.2,9.16,12.4098,102.454,-60.3499,670.4,1,45.4779,136.852,5.59,2,670.407,45.4144,5.59,54.0222,48.4321,0.2627204985930846
0.56,3,453.1178361470811,87.48262531197787,316.934,-60.4519,11.49,9.4,12.5734,103.736,-60.3544,688.2,1,45.4815,136.852,5.74,2,688.243,45.4163,5.74,54.7382,48.998,0.20821191746866952
0.54,3,120.67404032312334,163.18457914838018,316.94,-60.4683,12.2,9.99,12.9545,106.727,-60.3648,730.7,1,45.4898,136.852,6.09,2,730.744,45.4206,6.09,56.4087,50.318600000000004,0.08753498028777726
1.41,5,522.4078848673962,126.13833117046246,316.856,-59.7901,4.37,3.58,7.76131,98.9494,-60.2237,261.6,2,45.3675,136.853,2.18,3,261.632,44.9351,2.18,33.7098,31.5298,0.9797215443905389
1.34,5,748.6916706494521,137.23634638606893,316.862,-59.7847,4.81,3.94,8.14525,103.753,-60.2341,288.2,2,45.3773,136.853,2.4,3,288.215,44.9222,2.4,35.3845,32.9844,0.9344691374193265
1.31,5,490.9275469202548,65.10525189810842,316.865,-59.7826,5.01,4.1,8.30977,105.806,-60.2385,300,2,45.3814,136.853,2.5,3,300,44.9166,2.5,36.1021,33.6021,0.9167695451455161
1.24,5,940.0010952032171,151.71627796965765,316.873,-59.777,5.62,4.6,8.80309,111.954,-60.2518,336.8,2,45.3937,136.853,2.81,3,336.759,44.8994,2.81,38.2547,35.4447,0.8620337004859203
1.19,5,665.8978955615312,128.8167481649397,316.878,-59.7735,6.05,4.95,9.13194,116.047,-60.2607,362.4,2,45.4019,136.853,3.02,3,362.439,44.8879,3.02,39.6892,36.6691,0.8264399937598828
0.74,3,868.1483497393783,181.3487258484726,316.887,-60.3333,6.8,5.57,9.67929,80.7692,-60.2756,407.3,1,45.4152,136.853,3.39,2,407.302,45.3767,3.39,42.0797,38.6896,0.7066894443791758
0.7,3,885.3073455181438,137.7343249364362,316.896,-60.3549,7.59,6.21,10.2261,85.1493,-60.2904,454.8,1,45.4283,136.853,3.79,2,454.752,45.3852,3.79,44.4697,40.6797,0.7043840676706066
0.69,3,-0.32527564838528633,156.39231532186824,316.897,-60.3571,7.68,6.28,10.281,85.5866,-60.2919,459.6,1,45.4296,136.853,3.83,2,459.648,45.386,3.83,44.7085,40.8783,0.6345332719593392
0.68,3,211.245443967171,182.8525817596997,316.899,-60.3614,7.84,6.42,10.3902,86.4625,-60.2949,469.5,1,45.4322,136.853,3.91,2,469.497,45.3877,3.91,45.1864,41.2762,0.6953378233931218
0.66,3,379.9990586603526,108.98529443670148,316.905,-60.3769,8.43,6.9,10.7729,89.5076,-60.3053,504.8,1,45.4411,136.853,4.21,2,504.804,45.3932,4.21,46.8588,42.6488,0.6597094493481581
0.65,3,877.5938264310826,116.32360464189833,316.907,-60.3812,8.6,7.04,10.882,90.3831,-60.3082,515.1,1,45.4437,136.853,4.29,2,515.116,45.3949,4.29,47.3367,43.0465,0.6463220863562916
0.64,3,573.7234184141271,157.14828085994887,316.91,-60.3902,8.95,7.33,11.1005,92.1136,-60.3142,536.1,1,45.4486,136.853,4.47,2,536.065,45.3978,4.47,48.2919,43.8218,0.5614102665339038
0.64,3,20.971529752248898,152.05520826716545,316.911,-60.3924,9.04,7.4,11.1551,92.5516,-60.3157,541.4,1,45.4499,136.853,4.51,2,541.364,45.3987,4.51,48.5308,44.0208,0.6014587237419134
0.59,3,273.4804406093899,89.70877489568917,316.925,-60.4287,10.52,8.6,12.0282,99.4524,-60.3395,629.7,1,45.4696,136.853,5.25,2,629.691,45.4099,5.25,52.3513,47.1012,0.38169681118444754
0.58,3,986.1358481943607,135.94733980436527,316.926,-60.4311,10.61,8.68,12.0827,99.8796,-60.341,635.4,1,45.4708,136.853,5.3,2,635.428,45.4106,5.3,52.5901,47.2898,0.3666415649598149
0.57,3,486.5248303615954,136.286266648625,316.93,-60.4402,11,9,12.3007,101.6,-60.3469,658.6,1,45.4756,136.853,5.49,2,658.64,45.4133,5.49,53.545,48.0548,0.2997914182977962
0.56,3,39.40595700382255,144.16906970821196,316.933,-60.4496,11.39,9.32,12.5187,103.309,-60.3529,682.3,1,45.4804,136.853,5.69,2,682.264,45.4157,5.69,54.4996,48.8094,0.22543387112616797
0.54,3,709.7466135353316,91.51533079123286,316.94,-60.4683,12.2,9.99,12.9545,106.727,-60.3648,730.7,1,45.4899,136.853,6.09,2,730.748,45.4207,6.09,56.4088,50.3185,0.08650073860648942
1.33,5,298.2430993751623,152.4018121158552,316.863,-59.7838,4.88,3.99,8.20025,104.441,-60.2355,292.1,2,45.3787,136.853,2.43,3,292.123,44.9205,2.43,35.6236,33.1937,0.9286681393857338
1.31,5,555.8756047023926,152.98907216825103,316.865,-59.7826,5.01,4.1,8.30976,105.806,-60.2385,300,2,45.3815,136.853,2.5,3,299.999,44.9166,2.5,36.102,33.6021,0.916761841296866
1.29,5,696.0924456273206,177.6320395451772,136.867,-59.7814,5.14,4.21,8.41955,107.172,-60.2415,308,2,45.3842,136.853,2.57,3,307.991,44.9128,2.57,36.5805,34.0105,0.9056682992405932
1.29,5,61.43071286007762,121.50270803716249,316.868,-59.7806,5.21,4.26,8.47427,107.859,-60.2429,312,2,45.3856,136.853,2.6,3,312.02,44.911,2.6,36.8196,34.2196,0.9005722033584931
1.2,5,44.26177622494288,114.82673523029062,316.877,-59.7738,5.98,4.89,9.07693,115.37,-60.2592,358.1,2,45.4006,136.853,2.98,3,358.086,44.89,2.98,39.4501,36.4701,0.8321215821393975
1.17,5,125.05867418600246,109.23364228498386,316.881,-59.772,6.27,5.13,9.29606,118.089,-60.2652,375.6,2,45.406,136.853,3.13,3,375.621,44.8821,3.13,40.4065,37.2764,0.8114117110055257
1.15,5,337.98238017526455,159.53117158063156,316.883,-59.7708,6.42,5.25,9.40561,119.454,-60.2681,384.5,2,45.4087,136.853,3.2,3,384.545,44.8783,3.2,40.8847,37.6846,0.8000466082843337
0.74,3,372.9100254615769,114.8905459228929,316.887,-60.3333,6.8,5.57,9.67928,80.7692,-60.2755,407.3,1,45.4153,136.853,3.39,2,407.302,45.3768,3.39,42.0797,38.6896,0.7063023259845037
0.72,3,893.6158800832927,200.7126962129181,316.89,-60.3398,7.04,5.76,9.84345,82.0837,-60.28,421.3,1,45.4192,136.853,3.51,2,421.268,45.3793,3.51,42.7968,39.2868,0.7076350918009866
0.59,3,714.1295614170376,115.22622587920002,316.925,-60.4287,10.52,8.6,12.0281,99.4526,-60.3395,629.7,1,45.4697,136.853,5.25,2,629.688,45.41,5.25,52.3514,47.1013,0.3822668959845615
0.55,3,302.5711279467214,151.31047412601998,316.939,-60.4659,12.1,9.9,12.9001,106.3,-60.3633,724.6,1,45.4887,136.853,6.04,2,724.601,45.4201,6.04,56.1701,50.1299,0.10728764822686301
1.33,5,285.20916907442734,62.14924631520684,316.863,-59.7838,4.88,3.99,8.20025,104.441,-60.2355,292.1,2,45.3788,136.853,2.43,3,292.122,44.9205,2.43,35.6236,33.1937,0.9286758432343839
1.21,5,221.04761218698695,116.8591253275955,316.876,-59.775,5.84,4.78,8.96759,114.005,-60.2562,349.5,2,45.398,136.853,2.91,3,349.484,44.8939,2.91,38.9719,36.0618,0.8446865592878563
1.2,5,464.6946799426805,112.55409360025197,316.877,-59.7738,5.98,4.89,9.07693,115.37,-60.2592,358.1,2,45.4007,136.853,2.98,3,358.086,44.89,2.98,39.4501,36.4701,0.8320541734637082
0.7,3,403.5507536409423,144.4280160961461,316.896,-60.3549,7.59,6.21,10.2262,85.1492,-60.2904,454.8,1,45.4284,136.853,3.79,2,454.755,45.3853,3.79,44.4697,40.6796,0.704068209875949
0.66,3,831.6218065149151,162.68480041205993,316.906,-60.379,8.52,6.97,10.8275,89.9454,-60.3067,509.9,1,45.4425,136.853,4.25,2,509.949,45.3942,4.25,47.0978,42.8477,0.6537640041523746
0.65,3,721.4119596893433,182.78365332146745,316.908,-60.3857,8.78,7.18,10.9913,91.2484,-60.3112,525.5,1,45.4463,136.853,4.38,2,525.544,45.3965,4.38,47.8144,43.4342,0.6281679670121202
0.6,3,973.5248821859714,183.91518964096525,316.92,-60.4148,9.95,8.14,11.7009,96.8776,-60.3305,595.8,1,45.4625,136.853,4.96,2,595.798,45.4061,4.96,50.9189,45.9588,0.47791017697666316
1.36,5,707.7414102158509,148.40005659291316,136.861,-59.7863,4.68,3.83,8.03555,102.378,-60.231,280.5,2,45.3746,136.853,2.34,3,280.49,44.926,2.34,34.9061,32.5661,0.9003526436719625
1.29,5,237.95534712844528,125.24050425602431,136.867,-59.7814,5.14,4.21,8.41954,107.171,-60.2414,308,2,45.3843,136.853,2.57,3,307.99,44.9129,2.57,36.5804,34.0103,0.905618224224367
0.75,3,77.21259017381817,134.34386633104322,316.885,-60.3269,6.57,5.38,9.51505,79.4455,-60.271,393.6,1,45.4114,136.853,3.28,2,393.569,45.3741,3.28,41.3628,38.0828,0.7047577043301408
0.7,3,78.20628845924512,144.58401419177085,316.894,-60.3505,7.43,6.08,10.1169,84.2734,-60.2874,445.1,1,45.4258,136.853,3.71,2,445.059,45.3837,3.71,43.9917,40.2817,0.7080896188713478
0.6,3,77.40694949612953,27.733083236223223,316.92,-60.4148,9.95,8.14,11.7009,96.8776,-60.3305,595.8,1,45.4625,136.853,4.96,2,595.798,45.4062,4.96,50.9189,45.9588,0.47847640985245216
0.56,3,741.5513261961751,162.4369486355687,316.933,-60.4495,11.39,9.32,12.5187,103.309,-60.3528,682.3,1,45.4805,136.853,5.69,2,682.264,45.4159,5.69,54.4996,48.8095,0.22700160432648148
1.18,5,250.11548237712122,128.53705904989513,316.88,-59.7722,6.2,5.07,9.24126,117.412,-60.2636,371.2,2,45.4048,136.853,3.09,3,371.197,44.8843,3.09,40.1674,37.0773,0.8173147850337333
0.72,3,811.5712586336304,109.53512748177714,316.892,-60.344,7.19,5.89,9.95277,82.9591,-60.2829,430.7,1,45.422,136.853,3.59,2,430.703,45.3812,3.59,43.2747,39.6845,0.7058285392925171
0.68,3,557.5766436404083,107.17312075789788,316.899,-60.3613,7.84,6.42,10.3903,86.4629,-60.2948,469.5,1,45.4324,136.853,3.91,2,469.5,45.388,3.91,45.1866,41.2764,0.6948043318740962
0.68,3,513.5264658324886,150.28912226133107,316.9,-60.3658,8.01,6.55,10.4994,87.3284,-60.2978,479.4,1,45.4349,136.853,4,2,479.448,45.3894,4,45.6642,41.6642,0.6862492079480608
0.65,3,713.6568597478326,106.0457559563763,316.907,-60.381100000000004,8.6,7.04,10.882,90.3829,-60.3082,515.1,1,45.4439,136.853,4.29,2,515.117,45.3951,4.29,47.3366,43.0465,0.6472041770267383
0.63,3,104.91937853046693,148.77358070657428,316.914,-60.3991,9.31,7.62,11.3188,93.8443,-60.3201,557.4,1,45.4538,136.853,4.65,2,557.422,45.401,4.65,49.2472,44.5971,0.5636694201505719
0.61,3,462.0385077323299,109.88096931410655,316.919,-60.4126,9.86,8.07,11.6463,96.4401,-60.329,590.2,1,45.4613,136.853,4.92,2,590.234,45.4054,4.92,50.6801,45.7601,0.48991277317365833
0.59,3,354.09519503708,185.05297046431502,316.924,-60.4263,10.42,8.53,11.9736,99.0246,-60.3379,624,1,45.4686,136.853,5.2,2,623.975,45.4096,5.2,52.1125,46.9123,0.4004942018909097
1.33,5,208.44145078212023,137.73068997564818,316.863,-59.7837,4.88,3.99,8.20023,104.441,-60.2354,292.1,2,45.379,136.853,2.43,3,292.123,44.9207,2.43,35.6237,33.193600000000004,0.9287567336452109
1.27,5,883.2896008200478,139.44840140173704,316.87,-59.7793,5.35,4.37,8.58389,109.224,-60.2458,320.2,2,45.3886,136.853,2.67,3,320.162,44.9074,2.67,37.298,34.628,0.8883481215128048
1.18,5,541.9529157422949,136.8679476427244,316.879,-59.773,6.13,5.01,9.18658,116.725,-60.2621,366.8,2,45.4035,136.853,3.06,3,366.804,44.8862,3.06,39.9282,36.8682,0.8218908711319459
1.15,5,295.2034706273116,136.48118675357082,316.883,-59.7707,6.42,5.25,9.40559,119.454,-60.268,384.5,2,45.4089,136.853,3.2,3,384.543,44.8785,3.2,40.8846,37.6846,0.7998270485978034
0.65,3,840.7093480518088,130.6925751504522,316.907,-60.381100000000004,8.6,7.04,10.882,90.3829,-60.3081,515.1,1,45.4439,136.853,4.29,2,515.117,45.3952,4.29,47.3366,43.0464,0.6474179588267809
0.64,3,42.03427346772514,139.3356361865331,316.911,-60.3923,9.04,7.4,11.155,92.5517,-60.3156,541.4,1,45.4502,136.853,4.51,2,541.363,45.399,4.51,48.5309,44.0208,0.6031362367854921
0.63,3,279.8620741905179,150.23073771728318,316.913,-60.3968,9.22,7.54,11.2643,93.4168,-60.3185,552,1,45.4527,136.853,4.6,2,552.045,45.4004,4.6,49.0084,44.4084,0.5815038297757604
0.6,3,87.64160358346999,158.42672507244788,316.921,-60.4171,10.04,8.22,11.7554,97.3053,-60.3319,601.4,1,45.4638,136.853,5.01,2,601.379,45.4069,5.01,51.1577,46.1476,0.4639719888063081
0.57,3,170.5118836213369,143.17813582990533,316.93,-60.4401,11,9,12.3008,101.599,-60.3468,658.6,1,45.4759,136.853,5.49,2,658.643,45.4136,5.49,53.5449,48.0547,0.30265532403350415
1.36,5,502.32220709556714,133.66482066470763,136.861,-59.7862,4.68,3.83,8.03554,102.378,-60.231,280.5,2,45.3748,136.853,2.34,3,280.489,44.9262,2.34,34.9061,32.566,0.9008880611531507
0.71,3,621.9283504907507,102.19349592328061,316.893,-60.3461,7.27,5.95,10.0074,83.3972,-60.2843,435.5,1,45.4234,136.853,3.63,2,435.46,45.3821,3.63,43.5137,39.8836,0.7086731854065997
0.64,3,801.0057891234756,115.1939417272184,316.91,-60.3877,8.86,7.25,11.0459,91.6862,-60.3126,530.8,1,45.4478,136.853,4.42,2,530.792,45.3976,4.42,48.0532,43.6331,0.6218180697622016
0.63,3,968.147001947742,135.7101453531298,316.912,-60.3946,9.13,7.47,11.2098,92.9791,-60.317,546.7,1,45.4515,136.853,4.56,2,546.698,45.3996,4.56,48.7697,44.2096,0.5912838656371757
0.61,3,519.5288163437508,105.13555180394171,316.919,-60.4126,9.86,8.07,11.6462,96.44,-60.3289,590.2,1,45.4614,136.853,4.92,2,590.233,45.4055,4.92,50.6801,45.76,0.4908353090495185
0.6,3,795.3448027209379,132.61781679178168,316.921,-60.4171,10.04,8.22,11.7554,97.3052,-60.3319,601.4,1,45.4639,136.853,5.01,2,601.378,45.407,5.01,51.1577,46.1476,0.464640297676712
0.55,3,807.1187923457474,116.22428950323707,316.938,-60.4634,12,9.82,12.8457,105.872,-60.3617,718.5,1,45.4878,136.853,5.99,2,718.475,45.4198,5.99,55.9314,49.9412,0.12607155719818727
1.28,5,116.38282179669477,174.38439068824525,136.869,-59.7796,5.28,4.32,8.52903,108.546,-60.2443,316.1,2,45.3874,136.853,2.63,3,316.075,44.9095,2.63,37.0588,34.4287,0.8950562477249573
1.25,5,563.6994061626028,115.47650986828108,316.871,-59.778,5.48,4.49,8.69354,110.589,-60.2487,328.4,2,45.3914,136.853,2.74,3,328.41,44.9037,2.74,37.7763,35.0363,0.8749703883317511
1.24,5,323.3067756993696,168.3175195880022,316.873,-59.7769,5.62,4.6,8.80306,111.954,-60.2517,336.8,2,45.3941,136.853,2.81,3,336.757,44.8998,2.81,38.2546,35.4446,0.8619393283399556
1.23,5,235.41321893571876,169.3745204400724,136.874,-59.776,5.69,4.66,8.85784,112.641,-60.2532,341,2,45.3955,136.853,2.84,3,340.971,44.898,2.84,38.4937,35.6537,0.7788802841179383
